C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Sep-t0-1,Sep-t0-2,Sep-t0-3,Sep-t1-1,Sep-t1-2,Sep-t1-3,Sep-t1-UF-R,Sep-t1-UF-S,Oct-t0-1,Oct-t0-2,Oct-t0-3,Oct-t1-1,Oct-t1-2,Oct-t1-3,Oct-t1-UF-R,Oct-t1-UF-S,Dec-t0-1,Dec-t0-2,Dec-t0-3,Dec-t1-1,Dec-t1-2,Dec-t1-3,Dec-t1-UF-R,Dec-t1-UF-S,Feb-t0-1,Feb-t0-2,Feb-t0-3,Feb-t1-1,Feb-t1-2,Feb-t1-3,Feb-t1-UF-R,Feb-t1-UF-S,Oct-MQ-1,Oct-MQ-2,Oct-MQ-3,Jan-MQ-A,Jan-MQ-B,Jan-MQ-C,Mar-MQ-A,Mar-MQ-B,Mar-MQ-C,may-MQ-A,may-MQ-B,may-MQ-C,jul-MQ-A,jul-MQ-B,jul-MQ-C,PLFA-1,PLFA-3
13,28,3,0,1,0,0,0,0,0,263.168638,2.15384615,0.230769231,262.874782,263,0.125218153,0,-3,0.144590495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.473531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,6,1,0,0,0,0,0,0,264.05136,0.916666667,0.5,263.756518,264,0.243482008,7,1,0.13346815,0.5,235.400819,305.695036,0,277.749936,228.508345,250.944413,243.430297,209.278914,211.331834,219.932823,221.512218,219.290752,198.444216,227.418517,205.022979,206.495054,233.867604,212.513927,218.366248,228.089631,239.82829,216.993997,217.00267,214.600715,228.78529,219.022001,221.950674,217.41341,229.94362,236.421109,251.616433,221.96819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.586572,0
13,15,5,1,0,0,0,0,0,0,264.087746,1.15384615,0.384615385,263.792863,264,0.207137236,6,1,0.144590495,0.368421053,447.017188,516.712775,343.20673,431.966008,394.460682,367.761786,365.993216,349.260707,319.078958,335.000942,327.944261,320.550957,307.407916,324.344917,338.407266,333.554562,383.260039,340.912994,353.376096,368.273878,390.828469,370.70359,346.101916,345.925758,344.863964,353.787332,333.67105,356.773824,364.801461,386.319013,396.692562,349.707664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.48877,0
14,19,4,1,0,0,0,0,0,0,264.124131,1.35714286,0.285714286,263.829208,264,0.170792464,5,1,0.155712841,0.272727273,0,0,0,0,0,0,0,0,103.152709,0,117.859667,0,0,0,0,0,134.062696,125.500384,133.83599,0,0,0,104.322614,105.191373,98.2670357,108.91991,0,0,0,141.967253,0,130.511998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.913894,0
11,6,8,0,0,0,0,0,0,0,264.99899,0.545454545,0.727272727,264.70309,265,0.29690994,9,1,0.122345804,0.714285714,459.208663,460.954993,0,478.925717,427.313534,442.829729,428.402601,333.922603,358.522134,371.815399,349.905828,359.071117,366.690631,369.189002,317.255211,315.587286,162.045028,167.845247,187.331904,164.335578,172.239883,162.003495,154.397132,169.971447,163.220033,153.52106,147.237538,152.369477,0,0,0,125.851759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.035139
12,10,7,0,0,0,0,0,0,0,265.035376,0.833333333,0.583333333,264.739435,265,0.260565168,8,1,0.13346815,0.529411765,1144.64673,1337.68803,795.584633,1278.71352,1135.6018,1158.81164,1171.07798,1107.13949,875.010893,926.763348,915.769633,910.699083,944.623163,937.21188,917.431393,916.850628,687.791115,670.92209,680.069727,707.732891,717.590831,695.175649,637.404475,664.424745,580.085396,610.345716,597.892574,606.079055,607.316518,608.391732,616.627249,580.880037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,7,0,1,0,0,0,0,0,265.038747,1.55555556,0.777777778,264.742802,265,0.257197932,3,-4,0.100101112,0,0,0,0,0,0,0,0,0,184.674241,192.692047,183.846226,205.649004,192.682019,214.375952,190.619698,188.238082,193.673891,186.1209,0,198.168116,198.25907,184.007556,174.082655,176.036121,201.487046,214.269337,250.099181,196.823281,185.067566,0,0,187.781965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,6,2,0,0,0,0,0,0,265.046609,0.909090909,0.545454545,264.750656,265,0.249344312,6,0,0.122345804,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0391788,104.988326,0,0,0,103.170947,109.495101,115.869327,116.080423,0,0,0,0,0,119.743192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.749634,0
16,10,4,0,0,0,0,0,0,0,265.050632,0.625,0.25,264.754674,265,0.245326003,12,8,0.177957533,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.900446,835.980575
13,14,6,0,0,0,0,0,0,0,265.071761,1.07692308,0.461538462,264.77578,265,0.224220396,7,1,0.144590495,0.4,1639.46364,1856.38756,1220.98753,1568.58338,1485.96538,1436.08303,1452.55558,1404.30048,1251.37008,1360.73501,1299.32544,1330.83512,1274.46568,1301.90459,1324.65085,1293.53766,1307.71821,1244.18559,1254.6651,1305.86715,1373.68717,1268.33492,1233.49005,1239.69346,1178.91681,1237.37259,1166.86295,1250.35321,1256.60202,1388.37491,1386.98651,1227.62834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,6,0,1,0,0,0,0,0,265.075132,1.8,0.6,264.779147,265,0.220853161,2,-4,0.111223458,0,221.130231,0,0,295.607772,242.778232,305.110998,296.563156,317.078414,414.483853,476.67942,442.569322,548.184329,567.676653,497.211591,481.312099,508.98824,488.776482,448.329933,446.560431,491.060961,495.34294,472.263017,431.14776,463.128479,513.786137,540.395669,622.235275,535.933468,504.93095,505.550227,471.781088,402.514476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.192603,0
12,14,5,2,0,0,0,0,0,0,265.082995,1.16666667,0.416666667,264.787,265,0.21299954,5,0,0.13346815,0.333333333,453.490766,518.038059,379.998823,377.009628,361.550543,354.986923,356.347716,255.922659,311.730626,313.570249,325.930507,313.966756,286.846652,315.278185,290.533866,295.77857,344.186654,326.924323,342.889493,336.179086,345.420741,335.4358,328.588721,327.206293,345.024755,361.378098,345.669105,343.309292,339.076757,359.940965,376.201382,324.31259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,18,5,0,0,0,0,0,0,0,265.108146,1.28571429,0.357142857,264.812124,265,0.187875625,6,1,0.155712841,0.304347826,2254.5131,2549.86471,1677.58559,1988.47475,1881.3434,1930.4278,1922.48867,1931.44737,1973.10287,2107.40292,2059.44375,1978.43716,2019.97046,1982.4979,2034.44319,2023.62461,2123.45101,2027.04192,2097.98689,2227.24565,2251.75112,2059.09899,2037.01632,2015.41345,1981.55059,2096.20665,1907.17264,2211.60579,2253.26688,2365.3237,2334.8328,2089.62545,2309.0489,1797.89131,2676.02878,1464.69044,0,0,1826.17765,1714.3208,1894.06246,1558.98042,1917.05436,1896.2204,0,0,0,3658.58944,0
11,22,5,0,1,0,0,0,0,0,265.111517,2,0.454545455,264.815492,265,0.184508389,1,-4,0.122345804,0,0,0,0,413.502863,0,0,0,199.100193,0,0,0,459.672938,224.855843,0,0,233.500106,0,0,0,200.883594,162.136612,0,0,0,0,0,0,284.734921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.558124,1039.97105
13,18,4,2,0,0,0,0,0,0,265.11938,1.38461538,0.307692308,264.823345,265,0.176654768,4,0,0.144590495,0.222222222,220.994504,0,0,0,0,0,0,0,144.526538,149.124253,144.711795,145.596158,0,0,0,0,170.381584,171.97746,179.459629,183.389834,177.992497,179.153137,165.544489,167.750716,171.287609,167.106108,167.374446,173.687246,184.14771,197.90212,205.63137,174.10931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,7,0,0,0,0,0,0,0,265.129276,2,0.636363636,264.83323,265,0.166770018,1,-6,0.122345804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151.59263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22,4,0,0,0,0,0,0,0,265.144532,1.46666667,0.266666667,264.848469,265,0.151530853,5,1,0.166835187,0.230769231,0,0,601.77674,707.886513,728.572378,692.659296,0,697.653677,848.537265,907.427122,925.04135,826.924053,0,797.267119,0,0,901.545766,905.905953,900.642139,998.31706,0,802.875127,801.896127,0,717.450601,835.262096,706.436339,892.721796,0,962.798227,896.398488,799.512148,0,0,2672.46864,1501.20903,0,0,0,0,0,1395.37127,1651.73804,1717.32514,0,0,3376.11164,2543.91306,0
12,26,4,0,1,0,0,0,0,0,265.147903,2.16666667,0.333333333,264.851836,265,0.148163617,0,-4,0.13346815,0,21874.1306,17973.148,21695.4522,7629.05144,11713.632,10804.02,12173.4883,9463.62158,7301.79915,5584.11575,5574.06347,7448.42131,11319.22,12271.6326,13261.5931,14492.0701,7220.33163,3980.87331,4278.05032,4995.76109,13883.7905,10671.1943,9244.21455,13971.315,9993.78644,7344.67346,8778.65767,6694.11949,26768.2702,13784.0319,13430.9404,15216.7772,95256.2512,53830.2508,16621.0889,111282.515,83604.2348,76495.8223,72443.9175,65327.2704,70158.0599,71946.7223,64848.3628,74489.1126,151037.688,110454.596,102742.201,29231.0208,51864.1184
16,26,3,0,0,0,0,0,0,0,265.180917,1.625,0.1875,264.884814,265,0.115186081,4,1,0.177957533,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.609688,378.244724
11,9,7,1,0,0,0,0,0,0,266.030625,0.818181818,0.636363636,265.733573,266,0.266427472,7,0,0.122345804,0.538461538,0,0,0,0,0,0,0,0,130.034811,142.96343,132.227382,0,0,0,0,0,0,104.882766,119.766225,0,0,0,115.328638,123.082985,130.16468,130.869057,121.277426,0,0,0,0,114.082757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.018166,763.433961
12,13,6,1,0,0,0,0,0,0,266.06701,1.08333333,0.5,265.769917,266,0.2300827,6,0,0.13346815,0.375,475.388303,574.798558,374.764866,508.886723,448.627294,442.227392,464.87237,375.901161,387.280506,423.662239,395.818125,412.977348,387.708188,407.248553,392.259599,404.538001,447.256388,400.408212,429.569258,433.945688,433.637609,417.791751,414.069561,404.412712,420.80671,445.264027,431.923857,415.48175,417.144188,450.048374,447.486648,414.273334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.25276,0
13,17,5,1,0,0,0,0,0,0,266.103396,1.30769231,0.384615385,265.806262,266,0.193737929,5,0,0.144590495,0.263157895,427.704776,493.451814,329.579666,383.950821,348.952093,352.398988,352.81584,328.027176,318.840112,342.343153,326.327464,330.369073,311.544514,332.252924,326.232314,326.603979,377.917726,366.52018,358.295277,379.753398,393.359998,353.673872,364.856586,343.9514,347.09562,339.989896,360.055748,375.980863,389.455439,397.776168,405.474288,357.125409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.22154,0
14,21,4,1,0,0,0,0,0,0,266.139781,1.5,0.285714286,265.842607,266,0.157393157,4,0,0.155712841,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.810333,0
11,8,8,0,0,0,0,0,0,0,267.01464,0.727272727,0.727272727,266.716489,267,0.283510633,8,0,0.122345804,0.571428571,1063.06461,1223.39105,653.128208,1218.21588,1226.56227,1167.84616,1098.49483,1021.67819,771.87374,870.290337,795.40413,829.097845,845.832949,868.551593,818.128898,799.837828,392.408912,356.26484,377.094533,371.020695,402.779602,391.755115,336.008047,370.946454,319.486306,324.044165,330.497856,295.101215,305.530259,308.254084,315.750923,287.904339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.285269,0
15,8,5,0,0,0,0,0,0,0,267.029897,0.533333333,0.333333333,266.731729,267,0.268271468,12,7,0.166835187,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.768159
12,12,7,0,0,0,0,0,0,0,267.051026,1,0.583333333,266.752834,267,0.247165861,7,0,0.13346815,0.411764706,1337.40184,1609.01298,942.669738,1387.5247,1315.23984,1306.10373,1287.95411,1151.59809,1126.80161,1233.66668,1162.99468,1211.62086,1170.54306,1224.09825,1191.61217,1204.02333,1079.84019,1014.88992,1022.94506,1094.55006,1067.80526,1039.89709,976.753484,994.100822,984.434304,1021.30045,1051.65958,977.841225,1010.85483,1055.69297,1081.78996,979.378295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.489955,0
9,16,7,0,1,0,0,0,0,0,267.054397,1.77777778,0.777777778,266.756201,267,0.243798625,2,-5,0.100101112,0,0,0,0,0,0,0,0,0,136.053132,134.059708,141.14076,163.992885,171.655774,158.90888,0,0,119.144892,107.495783,107.201783,0,0,0,101.186286,108.497497,115.625076,116.940251,139.129949,140.678495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,6,2,0,0,0,0,0,0,267.062259,1.09090909,0.545454545,266.764055,267,0.235945004,5,-1,0.122345804,0.333333333,273.176024,341.257471,0,260.011411,238.976825,248.249326,227.747767,0,203.705632,211.852117,211.859945,217.10869,199.860302,227.366532,211.154221,208.045711,227.522895,208.510471,220.832168,228.555223,234.474104,226.724349,215.074416,219.935638,235.243011,229.171651,244.902415,219.214948,216.965856,227.791209,241.341684,222.908732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.345716,1039.85313
13,16,6,0,0,0,0,0,0,0,267.087411,1.23076923,0.461538462,266.789179,267,0.210821089,6,0,0.144590495,0.3,3138.7801,3661.35675,2299.75189,2861.12766,2618.05036,2681.51659,2719.61143,2718.08741,2620.29645,2699.31371,2639.12034,2593.54898,2609.75862,2636.10595,2641.10571,2664.00398,2869.34591,2702.65688,2739.547,2867.11188,2928.0607,2733.5314,2664.05929,2610.3261,2669.52486,2716.5721,2641.23986,2857.75412,2905.58264,3108.05751,3058.24681,2732.96637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230.694,0
10,20,6,0,1,0,0,0,0,0,267.090782,2,0.6,266.792546,267,0.207453853,1,-5,0.111223458,0,0,0,0,0,0,0,0,195.879126,147.383292,165.237883,136.779507,262.269359,274.007191,184.799607,0,0,0,104.86234,97.0916879,188.662249,0,0,113.929981,116.022321,99.3329017,104.690251,131.658459,209.272773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.580273,808.340152
12,16,5,2,0,0,0,0,0,0,267.098645,1.33333333,0.416666667,266.8004,267,0.199600233,4,-1,0.13346815,0.2,501.656954,577.132586,437.655523,405.636904,380.067078,369.889233,371.292278,252.860299,334.825188,352.588293,359.349644,348.94596,334.600721,374.769784,342.954908,341.093121,401.99995,367.26434,390.972499,393.435545,398.363477,369.95545,365.727006,370.679433,391.179878,381.253326,398.01849,381.752612,373.400558,402.058811,411.676489,389.116848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.497571,0
14,20,5,0,0,0,0,0,0,0,267.123797,1.42857143,0.357142857,266.825524,267,0.174476318,5,0,0.155712841,0.217391304,2470.83475,2762.72641,1791.07486,2018.2076,1858.43203,1928.70015,1967.02934,2016.48876,2252.96977,2336.72699,2306.81284,2259.83907,2327.52398,2243.13029,2288.47007,2358.71449,2376.83376,2298.36311,2349.37667,2527.59073,2447.39111,2272.68595,2220.60317,2205.71759,2180.50532,2315.3242,2077.40636,2527.95498,2447.18538,2662.61405,2582.10666,2371.45899,2629.06718,2113.41872,4102.84351,2004.58817,2138.96604,2007.20532,2637.23353,2040.71123,2521.60328,2112.83692,2809.93403,2689.11254,0,2439.81668,2191.45831,6537.5908,0
11,24,5,0,1,0,0,0,0,0,267.127168,2.18181818,0.454545455,266.828891,267,0.171109082,0,-5,0.122345804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.34026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,4,0,0,0,0,0,0,0,267.160182,1.6,0.266666667,266.861868,267,0.138131546,4,0,0.166835187,0.153846154,637.402013,648.935856,436.168012,601.847626,581.903391,560.601098,539.710329,538.884493,633.376524,706.127498,669.682554,785.881094,967.314936,833.994116,836.076197,784.721801,532.947677,526.848417,521.908663,823.016498,625.045557,693.627944,672.35012,669.595521,504.441568,570.438346,478.570438,817.706517,946.05155,850.1094,776.360525,679.778777,4843.56857,3174.492,5961.84259,1877.98232,2131.16718,2088.2938,2701.80714,2850.45947,3350.99362,2049.33571,3071.16368,2646.48016,0,0,2700.3559,2852.55553,4820.73916
16,28,3,0,0,0,0,0,0,0,267.196567,1.75,0.1875,266.898213,267,0.101786774,3,0,0.177957533,0.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054.43816,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,7,1,0,0,0,0,0,0,268.046275,1,0.636363636,267.746972,268,0.253028165,6,-1,0.122345804,0.384615385,273.202195,326.104945,0,313.889583,297.068197,301.405739,278.564997,209.614891,232.015398,257.006131,240.978192,245.929744,240.054169,250.867649,236.236503,233.138791,225.369571,218.065661,246.013895,233.520202,240.896438,237.026575,222.702372,223.51257,257.776583,248.499701,257.135174,212.2689,228.914563,236.357662,244.411419,223.797543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.162176,1260.81836
12,15,6,1,0,0,0,0,0,0,268.08266,1.25,0.5,267.783317,268,0.216683393,5,-1,0.13346815,0.25,674.430208,840.548059,549.185809,648.167513,586.749968,598.52835,594.351179,513.276127,563.44865,582.175045,584.27695,593.617368,557.014998,621.257588,596.851924,569.851312,657.762355,616.355901,652.039617,635.833886,661.352996,630.12547,601.333144,600.89143,635.596992,644.283027,682.317252,632.609844,630.392256,691.07493,699.302552,624.772317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.390526,0
13,19,5,1,0,0,0,0,0,0,268.119046,1.46153846,0.384615385,267.819661,268,0.180338621,4,-1,0.144590495,0.157894737,0,0,0,0,0,0,0,0,163.015161,164.477294,174.306509,168.510015,0,178.825535,176.667131,0,205.876658,202.599979,197.671885,216.259701,217.616073,197.575249,192.206766,193.03889,193.45026,190.442062,191.858468,213.213789,211.796478,235.888904,237.202655,207.82395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.344991,0
10,6,9,0,0,0,0,0,0,0,268.993905,0.6,0.9,268.693544,269,0.306456097,8,-1,0.111223458,0.636363636,307.732233,308.842915,0,267.208318,247.819247,305.426939,266.653729,213.080809,207.757957,240.505186,208.221988,227.966353,240.771489,227.87809,207.743169,193.96177,0,0,78.5125999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,6,0,1,0,0,0,0,0,269.012532,0.909090909,0.545454545,268.71215,269,0.287849697,7,1,0.122345804,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3201146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,8,0,0,0,0,0,0,0,269.03029,0.909090909,0.727272727,268.729889,269,0.270111326,7,-1,0.122345804,0.428571429,693.687851,846.104361,452.85013,775.708805,698.833474,735.25387,711.718572,588.900296,660.603519,728.584463,689.929034,705.14297,717.419659,747.268664,708.866433,684.302865,535.533945,496.630897,505.737752,509.871341,537.493031,530.305583,491.079639,498.5373,500.27033,516.096311,539.063512,443.103706,461.618943,491.555756,497.59039,464.146165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.111415,493.867679
10,10,7,2,0,0,0,0,0,0,269.041524,1,0.7,268.74111,269,0.258890469,5,-2,0.111223458,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.180954,666.411158
15,10,5,0,0,0,0,0,0,0,269.045547,0.666666667,0.333333333,268.745128,269,0.254872161,11,6,0.166835187,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.576907,407.743574
12,14,5,0,1,0,0,0,0,0,269.048918,1.16666667,0.416666667,268.748495,269,0.251504925,6,1,0.13346815,0.294117647,0,0,0,0,0,0,318.204876,293.626496,168.182968,183.341516,172.131857,317.612573,451.72029,217.094869,514.021069,523.232068,194.223915,184.652415,171.702371,271.784462,246.597641,206.925694,192.090666,204.439045,197.172479,223.034991,210.566328,375.737489,210.993348,229.443464,224.072255,210.889852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,7,0,0,0,0,0,0,0,269.066676,1.16666667,0.583333333,268.766233,269,0.233766554,6,-1,0.13346815,0.294117647,2502.24476,3065.42717,1857.07374,2404.42414,2260.59484,2306.05529,2305.2133,2162.18346,2209.45461,2322.28238,2236.83138,2284.16577,2235.63017,2340.90513,2288.31596,2297.67851,2400.61919,2290.63424,2351.76743,2379.93756,2429.08352,2260.4166,2184.52149,2188.01151,2281.13416,2338.54707,2409.34476,2270.69815,2363.52676,2519.96966,2549.40274,2224.75388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216.2294,0
11,14,6,2,0,0,0,0,0,0,269.077909,1.27272727,0.545454545,268.777454,269,0.222545697,4,-2,0.122345804,0.166666667,418.134168,509.962589,352.771168,385.686012,335.375145,347.121992,344.570297,0,316.434554,318.124835,327.651067,331.709888,313.351768,342.474009,310.041989,313.203969,340.740667,319.098427,351.322235,348.374756,357.23096,352.922584,329.028812,323.093126,374.374086,357.859758,378.956227,348.764094,334.654081,375.236109,369.121996,352.989837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.290643,824.235595
16,14,4,0,0,0,0,0,0,0,269.081932,0.875,0.25,268.781473,269,0.218527389,10,6,0.177957533,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.34785,1997.65057
13,18,4,0,1,0,0,0,0,0,269.085303,1.38461538,0.307692308,268.78484,269,0.215160153,5,1,0.144590495,0.2,0,0,0,0,0,0,0,0,124.64392,0,146.173648,630.455709,844.744824,344.051085,295.541341,284.911161,121.717162,117.717295,0,837.488282,401.410665,344.832005,237.069291,300.265813,226.750489,248.289304,167.108567,1172.27198,261.223943,322.05466,361.218172,276.553148,0,2403.35164,0,0,0,0,0,0,0,0,0,0,3919.55858,5477.5378,2768.87024,0,0
13,18,6,0,0,0,0,0,0,0,269.103061,1.38461538,0.461538462,268.802578,269,0.197421782,5,-1,0.144590495,0.2,4310.89711,4804.78482,3187.36977,3513.40294,3286.14138,3318.90576,3381.56715,3361.45738,3496.26404,3587.74063,3521.44927,3465.73403,3406.4262,3472.87568,3512.99604,3577.22849,3795.93096,3640.78105,3695.93096,3928.852,3903.7949,3633.48235,3568.91095,3565.43288,3560.59379,3656.78871,3541.363,3939.6133,3910.34145,4222.94686,4179.49137,3718.3256,3856.43008,7151.79746,2814.13084,3332.69136,2872.97262,2775.61631,2749.47543,3842.60799,2945.65993,2669.66861,3353.45021,3428.75125,2830.97844,2959.83254,3649.42818,6885.62601,0
12,18,5,2,0,0,0,0,0,0,269.114295,1.5,0.416666667,268.813799,269,0.186200925,3,-2,0.13346815,0.0666666667,0,0,0,0,0,0,0,0,124.408823,137.539664,139.125985,136.785646,0,0,0,0,163.310019,158.32939,159.674013,155.249175,0,166.87593,146.25921,141.858882,147.172218,140.135801,153.202813,157.78822,0,160.096556,163.517496,159.03927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,3,0,1,0,0,0,0,0,269.121688,1.57142857,0.214285714,268.821185,269,0.178815381,4,1,0.155712841,0.130434783,0,0,0,274.222886,284.030447,890.031078,311.769338,304.051679,0,0,0,398.710081,333.69436,342.902589,171.767034,0,0,0,0,0,0,0,0,0,0,0,0,311.049445,0,199.7138,0,0,0,0,0,3032.36125,2247.33831,0,4518.5158,1519.67418,0,0,0,0,0,0,0,0,0
14,22,5,0,0,0,0,0,0,0,269.139446,1.57142857,0.357142857,268.838923,269,0.16107701,4,-1,0.155712841,0.130434783,1470.42824,1489.85314,1125.59611,932.720519,953.480618,954.73698,924.244022,961.28818,1132.92039,1227.20588,1159.54736,1171.65909,1265.69871,1157.64657,1216.66753,1186.25702,1111.03792,1103.14382,1110.2757,1381.98825,1180.66434,1128.93713,1094.93544,1128.09165,1038.91348,1132.38308,1044.29763,1612.33869,1354.70024,1387.33885,1406.69654,1194.93162,3362.43613,2819.92841,8206.85791,3426.31301,2892.78505,2942.34985,3789.91128,3275.84733,3742.71061,3059.1666,4741.64664,4218.41512,4648.4629,4667.42477,5486.47036,5002.2958,8203.4965
15,26,4,0,0,0,0,0,0,0,269.175832,1.73333333,0.266666667,268.875268,269,0.124732239,3,-1,0.166835187,0.0769230769,295.360714,0,0,0,0,0,0,0,114.981593,130.360092,121.184455,140.363973,0,0,0,0,0,112.107054,110.669114,159.12505,0,0,115.188365,112.280805,100.718533,101.013792,0,155.440173,0,168.469034,0,130.240375,0,0,6403.48798,0,0,0,0,0,0,0,0,0,0,0,0,1483.40386,2497.92143
16,30,3,0,0,0,0,0,0,0,269.212217,1.875,0.1875,268.911613,269,0.0883874669,2,-1,0.177957533,0.0344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864.74722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,8,1,0,0,0,0,0,0,270.025539,0.9,0.8,269.724026,270,0.275973629,6,-2,0.111223458,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.312939
11,13,7,1,0,0,0,0,0,0,270.061925,1.18181818,0.636363636,269.760371,270,0.239628858,5,-2,0.122345804,0.230769231,478.58289,619.343711,384.398531,471.557179,442.849296,461.494495,453.548265,315.160931,427.864098,454.289796,447.014072,447.220575,436.887103,475.804337,438.97598,441.325869,454.077651,421.621487,457.792363,470.367227,464.111039,464.780169,426.871773,431.084993,504.761689,500.654146,532.492832,440.05022,440.554104,487.199898,500.864532,458.458515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.811542,1525.08561
